,Unnamed: 0,post_id,post_date,post_text,nlikes,nreposts,ncomments,comm_id,user_id,comm_date,comm_text,owner_id,parents_stack,thread,attachments,is_from_post_author,deleted,reply_to_user,reply_to_comment
811,811,1883,1463239506,"Как же ЗДОРОВО, когда ЭЛИТНЫЙ подготовщик еще и демонстрирует Свои ТВОРЕНИЯ!!!)))

https://m.facebook.com/story.php?story_fbid=10208229549523786&substory_index=2&id=1453968205",1,0,2,1884,230673677,1463256816,"Там небось видос трассы должен быть? Перезалейте в ВК, там без регистрации низя смотреть.",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
812,812,1883,1463239506,"Как же ЗДОРОВО, когда ЭЛИТНЫЙ подготовщик еще и демонстрирует Свои ТВОРЕНИЯ!!!)))

https://m.facebook.com/story.php?story_fbid=10208229549523786&substory_index=2&id=1453968205",1,0,2,1885,95826274,1463303015,"Это трасса, которую я придумал на тренировке вместе с Арманом. Этой трассы официально нет на скалодроме! Это простая тренировочная трасса",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
813,813,1863,1462393686,"Добрый вечер. Подскажите, пожалуйста,  у вас продаётся жидкая магнезия?",0,0,1,1864,1226548,1462396280,Добрый. Не продается.,-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
814,814,1852,1461218652,"Над фотографиями скалолазов и  альпинистов часто шутят. Типа зачем вам каска? Если упадёте, то она вам не поможет. В общем, вот зачем.",32,2,1,1853,1461673,1461220073,Очень наглядно:))))),-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
815,815,1810,1457110430,Приходите и пробуйте!,10,1,7,1811,1989610,1457114626,"О, это вместо непонятного пуза по которому почти никогда не было больше двух трасс (сверху и снизу)? Здорово!",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
816,816,1810,1457110430,Приходите и пробуйте!,10,1,7,1812,95826274,1457115462,"[id1989610|Ксения], да",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,1989610.0,1811.0
817,817,1810,1457110430,Приходите и пробуйте!,10,1,7,1813,1289135,1457121765,"Здорово!
Но новичкам ""пуза"" будет не хватать...",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
818,818,1810,1457110430,Приходите и пробуйте!,10,1,7,1814,95826274,1457353492,"[id1289135|Михаил], навесание будет закручено с учетом требований новичков и любителей)",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,1289135.0,1813.0
819,819,1810,1457110430,Приходите и пробуйте!,10,1,7,1815,1289135,1457369264,"[id95826274|Егор], отлично! Спасибо! :0)",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,95826274.0,1814.0
820,820,1810,1457110430,Приходите и пробуйте!,10,1,7,1817,6832285,1457384824,А как посмотреть видео?,-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
821,821,1810,1457110430,Приходите и пробуйте!,10,1,7,1818,11873065,1457432128,"[id6832285|Kristina], зайти в Инстаграм и найти там Егора",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,6832285.0,1817.0
822,822,1796,1455895858,"Вот такие дела....Первый Чемпион Мира,первый Заслуженный Мастер Спорта по скалолазанию, а теперь и первый Ветеран Труда среди спортсменов.!!!! И все это у нас на скалодроме!!!!!!!!",21,1,1,1797,202522587,1455895958,Ого! Вот это солидно!,-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
823,823,1785,1455012451,"Маунтэк (Black Diamond, Marmot), Спортмарафон, Кант, эти имена давно стали нарицательными, и RockZona очень рада, что у нас есть возможность сотрудничать с такими гигантами. Хотим поблагодарить эти компании за то, что они стали нашими спонсорами во время предновогоднего NonStopClimbingMarathon. И за поистине королевскую щедрость в предоставлении призов.",2,0,2,1786,291653,1455012572,"Забыли заключить в кавычки фразу ""королевская щедрость"")))",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
824,824,1785,1455012451,"Маунтэк (Black Diamond, Marmot), Спортмарафон, Кант, эти имена давно стали нарицательными, и RockZona очень рада, что у нас есть возможность сотрудничать с такими гигантами. Хотим поблагодарить эти компании за то, что они стали нашими спонсорами во время предновогоднего NonStopClimbingMarathon. И за поистине королевскую щедрость в предоставлении призов.",2,0,2,1787,2267689,1455012767,"[id291653|Никита], ""Кто не понял, тот поймёт""!))) (с)",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,291653.0,1786.0
825,825,1776,1454665700,Накручена очередная партия новых интересных трасс! Приходите пробовать! :),7,1,2,1777,230673677,1454666489,"Ребята, всё клёво, но вы как-то метки подписывайте, пожалуйста. А то из тех что были подписано было максимум 1/3.",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
826,826,1776,1454665700,Накручена очередная партия новых интересных трасс! Приходите пробовать! :),7,1,2,1778,4165919,1454666627,"[id230673677|Никита], да сложилось впечатление, что некоторые трассы для одноногих или одноруких.",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,230673677.0,1777.0
827,827,1774,1454509085,Поздравляем ребят и тренеров с успешным выступлением на соревнованиях! 🎉🏆💪🏅,10,0,1,1823,2527218,1457876247,С какого возраста дети могут заниматься?,-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
828,828,1765,1454332230,"Спасибо всем, кто пришёл нас поздравить и поучаствовать в праздничном фестивале! :) Поздравляем здоровяков победителей и призёров! Ждём всех снова на тренировках и следующих мероприятиях! :) Выкладываем полные протоколы.
Мужчины спортсмены:
1. Крячков Егор
2. Пейсахович Олег
3. Петраков Артем
Женщины спортсмены:
1. Дубова Ирина
2. Полунина Виктория
3. Корсакова Александра
Мужчины любители:
1. Юдин Алексей
2. Сакулин Евгений
3. Сергеев Сергей
Женщины любители:
1. Землина Светлана
2. Бородулева Анна
3. Крючкова Ольга
Большое спасибо нашим спонсорам за поддержку и призы, магазину Спорт марафон!)",22,2,7,1766,2084914,1454336628,"В протоколах ошибка: Крючкова Ольга карточку не сдавала и мой результат видимо ей записали, тк у меня забыли указать 1ю трассу flash)",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
829,829,1765,1454332230,"Спасибо всем, кто пришёл нас поздравить и поучаствовать в праздничном фестивале! :) Поздравляем здоровяков победителей и призёров! Ждём всех снова на тренировках и следующих мероприятиях! :) Выкладываем полные протоколы.
Мужчины спортсмены:
1. Крячков Егор
2. Пейсахович Олег
3. Петраков Артем
Женщины спортсмены:
1. Дубова Ирина
2. Полунина Виктория
3. Корсакова Александра
Мужчины любители:
1. Юдин Алексей
2. Сакулин Евгений
3. Сергеев Сергей
Женщины любители:
1. Землина Светлана
2. Бородулева Анна
3. Крючкова Ольга
Большое спасибо нашим спонсорам за поддержку и призы, магазину Спорт марафон!)",22,2,7,1767,480514,1454338374,"Понял, исправим. Спасибо.",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
830,830,1765,1454332230,"Спасибо всем, кто пришёл нас поздравить и поучаствовать в праздничном фестивале! :) Поздравляем здоровяков победителей и призёров! Ждём всех снова на тренировках и следующих мероприятиях! :) Выкладываем полные протоколы.
Мужчины спортсмены:
1. Крячков Егор
2. Пейсахович Олег
3. Петраков Артем
Женщины спортсмены:
1. Дубова Ирина
2. Полунина Виктория
3. Корсакова Александра
Мужчины любители:
1. Юдин Алексей
2. Сакулин Евгений
3. Сергеев Сергей
Женщины любители:
1. Землина Светлана
2. Бородулева Анна
3. Крючкова Ольга
Большое спасибо нашим спонсорам за поддержку и призы, магазину Спорт марафон!)",22,2,7,1769,2084914,1454350256,"[id480514|Владимир], классно👍🏼если есть призы, то я их тоже могу забрать😃",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,480514.0,1767.0
